IATA,LATITUDE,LONGITUDE,TIMEZONE
ALI,27.740900039699998,-98.02690124510002,-6
VAD,30.9678001404,-83.1930007935,-5
MIA,25.79319953918457,-80.29060363769531,-5
SEA,47.44900131225586,-122.30899810791016,-8
CHA,35.035301208496094,-85.20379638671875,-5
BDR,41.16350173950195,-73.1261978149414,-5
JAN,32.3111991882,-90.0758972168,-6
GLS,29.265300750732422,-94.86039733886719,-6
LGB,33.81769943,-118.1520004,-8
HDH,21.5795001984,-158.197006226,-10
IPT,41.241798400878906,-76.92109680175781,-5
IND,39.7173,-86.294403,-5
SZL,38.73030090332,-93.547897338867,-6
AKC,41.0374984741,-81.4669036865,-5
GWO,33.4943008423,-90.0847015381,-6
HPN,41.06700134277344,-73.70760345458984,-5
FOK,40.8437004089,-72.6317977905,-5
JBR,35.83169937133789,-90.64640045166016,-6
.,37.7988014221,-116.78099823,-8
LNA,26.59300041,-80.08509827,-5
NZY,32.69919968,-117.2149963,-8
BIF,31.84950066,-106.3799973,-7
YUM,32.65660095,-114.6060028,-7
CNM,32.337501525878906,-104.26300048828125,-7
DLH,46.8420982361,-92.19360351559999,-6
BET,60.77980042,-161.8379974,-9
LOU,38.2280006409,-85.6636962891,-5
FHU,31.588499069213867,-110.34400177001953,-7
LIH,21.97599983215332,-159.33900451660156,-10
HUF,39.451499938964844,-87.30760192871094,-5
HVR,48.54299927,-109.762001,-7
MWH,47.20769882,-119.3199997,-8
MPV,44.20349884,-72.56230164,-5
.,33.23979949951172,-119.45800018310547,-8
RIC,37.50519943237305,-77.3197021484375,-5
SHV,32.44660186767578,-93.82559967041016,-6
CDV,60.4917984,-145.4779968,-9
ORF,36.89459991455078,-76.20120239257812,-5
BPT,29.9507999420166,-94.02069854736328,-6
SAV,32.12760162,-81.20210266,-5
HIF,41.12403,-111.973086,-7
OME,64.51219940185547,-165.44500732421875,-9
.,45.770999908447266,-122.86199951171875,-8
PIE,27.91020012,-82.68740082,-5
MNM,45.12670135498047,-87.63839721679688,-6
CXO,30.3518009186,-95.4144973755,-6
SCC,70.19470215,-148.4649963,-9
SAT,29.533700942993164,-98.46980285644531,-6
ROC,43.118900299072266,-77.67240142822266,-5
COF,28.2348995209,-80.6100997925,-5
TEB,40.85010147089999,-74.060798645,-5
RCA,44.14500046,-103.1039963,-7
RDU,35.877601623535156,-78.7874984741211,-5
DAY,39.902400970458984,-84.21939849853516,-5
ENA,60.57310104370117,-151.2449951171875,-9
MLC,34.88240051,-95.78350067,-6
IAG,43.1072998046875,-78.94619750976562,-5
CFD,30.715700149499998,-96.3313980103,-6
.,31.88909912,-81.56230164,-5
PHF,37.13190079,-76.49299622,-5
ESF,31.3948993683,-92.2957992554,-6
LTS,34.667098999,-99.2667007446,-6
TUS,32.1161003112793,-110.94100189208984,-7
MIB,48.41559982,-101.3580017,-6
BAB,39.136100769,-121.43699646,-8
IKK,41.07139968869999,-87.8462982178,-6
GSB,35.33940125,-77.96060181,-5
PVD,41.732601165771484,-71.42040252685547,-5
SBY,38.34049987792969,-75.51029968261719,-5
RIU,38.48680114746094,-121.10299682617188,-8
BUR,34.20069885253906,-118.35900115966797,-8
DTW,42.212398529052734,-83.35340118408203,-5
TPA,27.975500106811523,-82.533203125,-5
PMB,48.9425010681,-97.2407989502,-6
POE,31.0447998,-93.1917038,-6
EIL,64.66570282,-147.102005,-9
HIB,47.38660049,-92.83899689,-6
LFK,31.2339992523,-94.75,-6
MAF,31.9424991607666,-102.2020034790039,-6
GRB,44.48509979248047,-88.12960052490234,-6
ADM,34.30301,-97.0196342,-6
WRI,40.0155983,-74.59169769,-5
.,34.90090179,-76.88069916,-5
SBO,32.609100341796875,-82.36990356445312,-5
AGS,33.36989974975586,-81.9645004272461,-5
ISN,48.177898407,-103.641998291,-6
LIT,34.729400634799994,-92.2242965698,-6
SWF,41.50410079956055,-74.10479736328125,-5
BDE,48.7284011841,-94.612197876,-6
SAC,38.5125007629,-121.492996216,-8
HOM,59.645599365234375,-151.4770050048828,-9
TBN,37.74160004,-92.14070129,-6
MGE,33.91540146,-84.51629639,-5
SKA,47.6151008606,-117.65599823,-8
HTL,44.359798,-84.671095,-5
PAM,30.0695991516,-85.57540130619999,-6
DFW,32.89680099487305,-97.03800201416016,-6
MLB,28.102800369262695,-80.64530181884766,-5
TCM,47.1376991272,-122.475997925,-8
AUS,30.194499969482422,-97.6698989868164,-6
LCK,39.813801,-82.927803,-5
MQT,46.353599548300004,-87.395401001,-5
TYS,35.81100082,-83.9940033,-5
HLR,31.138700485199998,-97.71450042720001,-6
STL,38.74869918823242,-90.37000274658203,-6
MIV,39.367801666259766,-75.07219696044922,-5
SPS,33.98880005,-98.49189758,-6
LUK,39.10329819,-84.41860199,-5
ATL,33.63669967651367,-84.4281005859375,-5
MER,37.38050079,-120.5680008,-8
MCC,38.66759872,-121.401001,-8
GRR,42.88079834,-85.52279663,-5
INK,31.779600143399996,-103.200996399,-6
FAT,36.77619934082031,-119.71800231933594,-8
VRB,27.655599594116,-80.417900085449,-5
IPL,32.834201812699995,-115.57900238,-8
BNA,36.1245002746582,-86.6781997680664,-6
LRD,27.543800354003906,-99.46160125732422,-6
EDF,61.250999450683594,-149.8070068359375,-9
OTZ,66.88469696,-162.598999,-9
AOO,40.29639816,-78.31999969,-5
DYS,32.4207992554,-99.854598999,-6
ELD,33.22100067138672,-92.81330108642578,-6
LGA,40.77719879,-73.87259674,-5
TLH,30.396499633789062,-84.35030364990234,-5
DPA,41.90779877,-88.24859619,-6
ACT,31.611299514770508,-97.23049926757812,-6
AUG,44.320598602299995,-69.7973022461,-5
INJ,32.08349991,-97.09719849,-6
MKL,35.59989929,-88.91560364,-6
MKK,21.15290069580078,-157.0959930419922,-10
FTK,37.907100677500004,-85.9720993042,-5
.,34.70840073,-77.43969727,-5
SJT,31.35770034790039,-100.49600219726562,-6
CXL,32.6694984436,-115.513000488,-8
CIC,39.79539871,-121.8580017,-8
BTV,44.471900939899996,-73.15329742429999,-5
JAX,30.49410057067871,-81.68789672851562,-5
DRO,37.1515007019,-107.753997803,-7
IAD,38.94449997,-77.45580292,-5
CLL,30.58860016,-96.36380005,-6
SFF,47.682800292969,-117.32299804688,-8
MKE,42.947200775146484,-87.89659881591797,-6
ABI,32.4113006592,-99.68190002440001,-6
COU,38.81809997558594,-92.21959686279297,-6
PDX,45.58869934,-122.5979996,-8
TNT,25.861799240112,-80.897003173828,-5
PBI,26.68320083618164,-80.09559631347656,-5
FTW,32.8198013306,-97.36239624019998,-6
OGS,44.6819000244,-75.46549987790002,-5
BFI,47.529998779296875,-122.302001953125,-8
SKF,29.38419914,-98.58110046,-6
HNL,21.318700790405273,-157.9219970703125,-10
DSM,41.534000396728516,-93.66310119628906,-6
EWN,35.0730018616,-77.04290008539999,-5
SAN,32.7336006165,-117.190002441,-8
MLU,32.51089859008789,-92.0376968383789,-6
SSC,33.97269821,-80.47059631,-5
ONT,34.055999755859375,-117.60099792480469,-8
GVT,33.0677986145,-96.0652999878,-6
ROW,33.30160140991211,-104.53099822998047,-7
DET,42.40919876,-83.00990295,-5
BRO,25.90679931640625,-97.4259033203125,-6
DHN,31.321300506591797,-85.44960021972656,-6
WWD,39.008499145500004,-74.9083023071,-5
MTC,42.608299255371094,-82.83550262451172,-5
FMN,36.741199493399996,-108.230003357,-7
CRP,27.77039909362793,-97.5011978149414,-6
SYR,43.11119842529297,-76.1063003540039,-5
NQX,24.57579994,-81.68890381,-5
MDW,41.7859992980957,-87.75240325927734,-6
SJC,37.36259841918945,-121.92900085449219,-8
HOB,32.6875,-103.2170029,-7
PNE,40.08190155,-75.01059723,-5
DEN,39.861698150635,-104.672996521,-7
PHL,39.87189865112305,-75.24109649658203,-5
SUX,42.40259933,-96.38439941,-6
MCN,32.69279861450195,-83.64920043945312,-5
TCS,33.2369003296,-107.272003174,-7
PMD,34.62939835,-118.0849991,-8
RND,29.52969933,-98.27890015,-6
NJK,32.829200744628906,-115.6719970703125,-8
CMH,39.99800109863281,-82.89189910888672,-5
FYV,36.00510025024414,-94.17009735107422,-6
FSI,34.64979935,-98.40219879,-6
PNM,45.55989838,-93.60820007,-6
FFO,39.8260993958,-84.0483016968,-5
GAL,64.73619843,-156.9369965,-9
.,33.2691,-111.810997,-7
MWL,32.7816009521,-98.0602035522,-6
IAB,37.62189865,-97.26820374,-6
NBG,29.82530022,-90.03500366,-6
BFT,32.4122009277,-80.6343994141,-5
TXK,33.45370101928711,-93.99099731445312,-6
PBG,44.650901794433594,-73.46810150146484,-5
APG,39.466202,-76.1688,-5
TCC,35.182800293,-103.602996826,-7
ANC,61.174400329589844,-149.99600219726562,-9
GRK,31.067199707,-97.82890319820001,-6
ZUN,35.08319854736328,-108.79199981689453,-7
BLI,48.79280090332031,-122.53800201416016,-8
NQA,35.356700897217,-89.870300292969,-6
EKN,38.88940048,-79.85710144,-5
HFD,41.736698150635,-72.649398803711,-5
SFZ,41.9207992554,-71.49140167239999,-5
MOB,30.691200256348,-88.242797851562,-6
NUQ,37.416099548339844,-122.04900360107422,-8
SAF,35.617099762,-106.088996887,-7
BKH,22.022800445599998,-159.785003662,-10
DRI,30.8316993713,-93.33989715579999,-6
BSF,19.760099411,-155.554000854,-10
OLS,31.417699813842773,-110.8479995727539,-7
MCF,27.84930038,-82.52120209,-5
BLV,38.5452,-89.835197,-6
OPF,25.90699959,-80.27839661,-5
DRT,29.3742008209,-100.927001953,-6
RSW,26.53619956970215,-81.75520324707031,-5
AKN,58.67679977,-156.6490021,-9
MUI,40.43479919,-76.56939697,-5
JHM,20.962900161743164,-156.67300415039062,-10
JFK,40.63980103,-73.77890015,-5
HST,25.48859978,-80.38359833,-5
RAL,33.95190048,-117.4449997,-8
FLV,39.3683013916,-94.9147033691,-6
WAL,37.9402008057,-75.4664001465,-5
HMN,32.8525009155,-106.107002258,-7
NXX,40.19979858,-75.14820099,-5
CYS,41.15570068,-104.8119965,-7
SCK,37.894199371338,-121.2379989624,-8
CHS,32.89860153,-80.04049683,-5
RNO,39.49909973144531,-119.76799774169922,-8
KTN,55.35559845,-131.7140045,-9
YIP,42.23789978,-83.53040314,-5
VBG,34.7373008728,-120.583999634,-8
BHM,33.56290054,-86.75350189,-6
NEL,40.03329849,-74.353302,-5
LSV,36.2361984253,-115.033996582,-8
RIV,33.88069916,-117.2590027,-8
MOD,37.62580109,-120.9540024,-8
SMF,38.69540023803711,-121.59100341796875,-8
UGN,42.422199249268,-87.867897033691,-6
COS,38.805801391602,-104.70099639893,-7
BUF,42.94049835,-78.73220062,-5
SKY,41.4333992004,-82.6522979736,-5
PAE,47.90629959,-122.2819977,-8
MUO,43.043598,-115.872002,-7
CDC,37.70100021362305,-113.0989990234375,-7
BDL,41.9388999939,-72.68319702149999,-5
MFE,26.17580032,-98.23860168,-6
NGU,36.93759918,-76.28929901,-5
CEF,42.19400024,-72.53479767,-5
LBB,33.66360092163086,-101.822998046875,-6
ORD,41.97859955,-87.90480042,-6
BCT,26.3784999847,-80.1076965332,-5
FAI,64.81510162,-147.8560028,-9
NYG,38.50170135,-77.30529785,-5
CVS,34.3828010559,-103.321998596,-7
NGF,21.4505004883,-157.768005371,-10
OFF,41.118301391602,-95.912498474121,-6
GKN,62.1548996,-145.4570007,-9
ART,43.99190139770508,-76.02169799804688,-5
PSP,33.8297004699707,-116.50700378417969,-8
AMA,35.219398498535156,-101.70600128173828,-6
FOD,42.55149841,-94.19259644,-6
BAD,32.5018005371,-93.6626968384,-6
FOE,38.950901031499995,-95.66359710690001,-6
COT,28.45669937,-99.22029877,-6
ILM,34.270599365234375,-77.90260314941406,-5
BTR,30.53319931,-91.14959717,-6
TYR,32.35409927368164,-95.40239715576172,-6
BWI,39.17539978,-76.66829681,-5
HBR,34.991317,-99.051313,-6
LNY,20.785600662231445,-156.9510040283203,-10
AEX,31.32740020751953,-92.54979705810547,-6
WSD,32.34149933,-106.4029999,-7
CDB,55.20610046386719,-162.72500610351562,-9
TUL,36.19839859008789,-95.88809967041016,-6
SIT,57.04710006713867,-135.36199951171875,-9
ISP,40.79520035,-73.10019684,-5
MSP,44.881999969499994,-93.22180175780001,-6
ILG,39.67869949,-75.60649872,-5
DUT,53.900100708,-166.544006348,-9
MSY,29.99340057373047,-90.25800323486328,-6
PWM,43.64619827,-70.30930328,-5
OKC,35.39310073852539,-97.60070037841797,-6
ALB,42.74829864501953,-73.80169677734375,-5
VDZ,61.13389969,-146.2480011,-9
LFI,37.082901001,-76.360496521,-5
SNA,33.67570114,-117.8679962,-8
CBM,33.6437988281,-88.44380187990001,-6
TMB,25.6478996277,-80.432800293,-5
NTU,36.8207016,-76.03350067,-5
GUS,40.648101806599996,-86.1520996094,-5
CPR,42.90800095,-106.4639969,-7
VPS,30.4832,-86.525398,-6
SEM,32.343898773193,-86.987800598145,-6
EYW,24.556100845336914,-81.75959777832031,-5
CLT,35.2140007019043,-80.94309997558594,-5
LAS,36.08010101,-115.1520004,-8
MCO,28.429399490356445,-81.30899810791016,-5
FLO,34.18539810180664,-79.7238998413086,-5
GTF,47.48199844,-111.3710022,-7
YNG,41.26070023,-80.67910004,-5
FBK,64.83750153,-147.6139984,-9
MMV,45.19440079,-123.1360016,-8
WRB,32.6400985718,-83.5919036865,-5
BKK,13.681099891662598,100.74700164794922,7
NAH,3.6832098960876465,125.52799987792969,8
.,-2.558039903640747,120.3239974975586,8
.,-2.5311999320983887,121.35800170898438,8
TTR,-3.0447399616241,119.82199859619,8
KDI,-4.081610202789307,122.41799926757812,8
SBG,5.87412977219,95.33969879150001,7
.,-7.346600055690001,108.246002197,7
.,-7.615769863128662,111.43399810791016,7
MLG,-7.926559925079999,112.714996338,7
.,-6.293169975280001,106.569999695,7
BDO,-6.900629997253418,107.57599639892578,7
CBN,-6.756140232090001,108.540000916,7
JOG,-7.788179874420166,110.43199920654297,7
CXP,-7.645060062410001,109.033996582,7
PCB,-6.3369598388671875,106.76499938964844,7
SRG,-6.97273,110.375,7
BTH,1.12102997303,104.119003296,7
TJQ,-2.74571990967,107.754997253,7
PGK,-2.16219997406,106.138999939,7
TNJ,0.922683000565,104.531997681,7
SIQ,-0.47918900847435,104.5790023803711,7
BDJ,-3.4423599243164062,114.76300048828125,8
.,-3.4124100208300003,115.995002747,8
PKN,-2.70519995689,111.672996521,7
PKY,-2.22513008118,113.943000793,7
MOF,-8.64064979553,122.236999512,8
ENE,-8.8492898941,121.661003113,8
RTG,-8.5970096588135,120.47699737549,8
KOE,-10.171600341796875,123.6709976196289,8
LBJ,-8.48666000366211,119.88899993896484,8
BPN,-1.26827001572,116.893997192,8
TRK,3.326667,117.569444,8
SRI,-0.484530985355,117.156997681,8
.,-0.0929730013013,117.45300293,8
AMI,-8.560709953309999,116.095001221,8
BMU,-8.5396499633789,118.68699645996,8
WGP,-9.669219970699999,120.302001953,8
SUB,-7.3798298835754395,112.78700256347656,7
SOC,-7.516089916229248,110.75700378417969,7
ICN,37.46910095214844,126.45099639892578,9
CNX,18.766799926799997,98.962600708,7
CEI,19.952299118,99.88289642330001,7
NST,8.539620399475098,99.9447021484375,7
NAK,14.94950008392334,102.31300354003906,7
KOP,17.383800506591797,104.64299774169922,7
UBP,15.2512998581,104.870002747,7
KKC,16.466600418099997,102.783996582,7
THS,17.238000869750977,99.81819915771484,7
DPS,-8.7481698989868,115.16699981689,8
ATH,37.9364013672,23.9444999695,2
NGO,34.8583984375,136.80499267578125,9
UKB,34.6328010559082,135.2239990234375,9
PUW,46.7439,-117.110001,-8
LWS,46.3745002746582,-117.01499938964844,-8
ELM,42.1599006652832,-76.8916015625,-5
ITH,42.49100112915039,-76.4583969116211,-5
MRY,36.58700180053711,-121.84300231933594,-8
SBA,34.42620087,-119.8399963,-8
DAB,29.179899,-81.058098,-5
LPX,56.51750183105469,21.096900939941406,2
RIX,56.92359924316406,23.971099853515625,2
SQQ,55.89390182495117,23.395000457763672,2
HLJ,56.07059860229492,23.5580997467041,2
KUN,54.96390151977539,24.084800720214844,2
.,54.8797988892,23.881500244099996,2
PLQ,55.973201751708984,21.093900680541992,2
VNO,54.63410186767578,25.28580093383789,2
PNV,55.729400634765625,24.460800170898438,2
.,40.122100830099996,44.465000152600005,4
.,41.048500061,44.337200164799995,4
EVN,40.1473007202,44.3959007263,4
LWN,40.7504005432,43.859298706100006,4
ASA,13.071800231933594,42.64500045776367,3
ASM,15.291899681091309,38.910701751708984,3
MSW,15.670000076293945,39.37009811401367,3
GZA,31.24640083313,34.276100158691,2
BUS,41.6102981567,41.5997009277,4
KUT,42.176700592,42.4826011658,4
TBS,41.6692008972,44.95470047,4
RIY,14.662599563598633,49.375,3
TAI,13.6859998703,44.139099121099996,3
HOD,14.753000259399414,42.97629928588867,3
ADE,12.829500198364258,45.02880096435547,3
AXK,14.551300048828125,46.82619857788086,3
AAY,16.191699981689453,52.17499923706055,3
SAH,15.476300239562988,44.21969985961914,3
BHN,14.781999588012695,45.72010040283203,3
SCT,12.63070011138916,53.905799865722656,3
.,18.71929931640625,50.83689880371094,3
FMM,47.988800048799995,10.2395000458,1
NAV,38.7719,34.5345,3
EZE,-34.8222,-58.5358,-3
EBL,36.23759841918945,43.963199615478516,3
EMD,-23.5674991608,148.179000854,10
HEW,37.893299,23.726101,2
KIX,34.42729949951172,135.24400329589844,9
TAG,9.664079666137695,123.85299682617188,8
JAV,69.2432022095,-51.0570983887,-3
JCH,68.822815547,-51.1734473705,-3
JEG,68.7218017578,-52.7846984863,-3
PMI,39.551700592,2.73881006241,1
DRW,-12.41469955444336,130.8769989013672,9.5
URT,9.13259983063,99.135597229,7
TKA,62.320499420166,-150.09399414062,-9
GZM,36.027199,14.2728,1
HVN,41.26369858,-72.88680267,-5
AVL,35.43619918823242,-82.54180145263672,-5
GSO,36.097801208496094,-79.93730163574219,-5
FSD,43.582000732400004,-96.741897583,-6
AYQ,-25.1861,130.975998,9.5
MHT,42.93259811401367,-71.43569946289062,-5
APF,26.1525993347,-81.7752990723,-5
RDN,5.765279769897461,103.00700378417969,8
SDF,38.1744,-85.736,-5
CHO,38.13859939575195,-78.4529037475586,-5
ROA,37.325500488299994,-79.975402832,-5
LEX,38.0364990234375,-84.60590362548828,-5
EVV,38.0369987488,-87.5324020386,-6
ABQ,35.040199279785156,-106.60900115966797,-7
BZN,45.77750015,-111.1529999,-7
BIL,45.807701110839844,-108.54299926757812,-7
BTM,45.95479965209961,-112.49700164794922,-7
TVC,44.74140167236328,-85.58219909667969,-5
FRS,16.913799285899998,-89.86640167239999,-6
BHB,44.45000076,-68.3615036,-5
RKD,44.06010056,-69.09919739,-5
JAC,43.6072998046875,-110.73799896240234,-7
RFD,42.19540023803711,-89.09719848632812,-6
DME,55.40879821777344,37.90629959106445,3
SYX,18.302900314331055,109.41200256347656,8
MFN,-44.673301696777344,167.92300415039062,12
LJG,26.6800003052,100.246002197,8
GSP,34.8956985474,-82.2189025879,-5
BMI,40.47710037,-88.91590118,-6
GPT,30.40730094909668,-89.07009887695312,-6
AZO,42.234901428222656,-85.5521011352539,-5
TOL,41.58679962,-83.80780029,-5
FWA,40.97850037,-85.19509888,-5
DEC,39.834598541259766,-88.8656997680664,-6
CID,41.884700775146484,-91.71080017089844,-6
LSE,43.879002,-91.256699,-6
CWA,44.7775993347,-89.6668014526,-6
PIA,40.664199829100006,-89.6932983398,-6
ATW,44.258098602299995,-88.5190963745,-6
RST,43.90829849243164,-92.5,-6
CMI,40.03919983,-88.27809906,-6
MHK,39.14099884033203,-96.6707992553711,-6
KGC,-35.71390151977539,137.52099609375,9.5
HVB,-25.3188991547,152.880004883,10
DLU,25.649401,100.319,8
MZV,4.048329830169678,114.80500030517578,8
SSH,27.9773006439,34.3950004578,2
FKL,41.3778991699,-79.8603973389,-5
NBO,-1.31923997402,36.9277992249,3
SEU,-2.4580600261688232,34.8224983215332,3
FTE,-50.2803,-72.053101,-3
ARM,-30.528099060099997,151.617004395,10
GJT,39.1223983765,-108.527000427,-7
SGU,37.0363888889,-113.510305556,-7
DWH,30.0618000031,-95.55280303960001,-6
S46,28.42970085144043,-96.44439697265625,-6
SRQ,27.39539909362793,-82.55439758300781,-5
BDA,32.36399841308594,-64.67870330810547,-4
VNY,34.209800720215,-118.48999786377,-8
MLI,41.44850158691406,-90.50749969482422,-6
PFN,30.212099,-85.6828,-6
HIR,-9.4280004501343,160.05499267578,11
PPT,-17.5536994934,-149.606994629,-10
INU,-0.547458,166.919006,12
FUN,-8.525,179.195999,12
OVB,55.012599945068,82.650703430176,7
.,55.88949966430664,10.613699913024902,1
XKH,19.450000762939453,103.15799713134766,7
BIS,46.772701263427734,-100.74600219726562,-6
TEX,37.9538002,-107.9079971,-7
INC,38.481899,106.009003,8
HGN,19.301300048828125,97.97579956054688,7
RAP,44.0452995300293,-103.05699920654297,-7
CLD,33.12829971,-117.2799988,-8
FNT,42.96540069580078,-83.74359893798828,-5
DVO,7.1255202293396,125.64600372314453,8
FNC,32.697898864746,-16.774499893188,0
STM,-2.4247219562530518,-54.785831451416016,-3
KOS,10.57970047,103.637001038,7
YOA,64.6988983154,-110.614997864,-7
NPE,-39.465801,176.869995,12
LEV,-17.7110996246,178.759002686,12
LXA,29.2978000641,90.91190338130001,8
RDD,40.50899887,-122.2929993,-8
EUG,44.12459945678711,-123.21199798583984,-8
IDA,43.51459884643555,-112.07099914550781,-7
MFR,42.37419891357422,-122.87300109863281,-8
KBZ,-42.42499923706055,173.60499572753906,12
RDM,44.2541008,-121.1500015,-8
PCN,-41.346099853516,173.95599365234,12
WDH,-22.4799,17.4709,1
YWH,48.4249858939,-123.388867378,-8
.,50.5999984741,-127.583000183,-8
TNA,36.857200622558594,117.21600341796875,8
CZX,31.919701,119.778999,8
YBP,28.8005555556,104.545,8
TJM,57.189601898199996,65.3243026733,5
CAK,40.916099548339844,-81.44219970703125,-5
HSV,34.637199401855,-86.775100708008,-6
PKB,39.34510040283203,-81.43920135498047,-5
MGM,32.30059814,-86.39399719,-6
TRI,36.47520065307617,-82.40740203857422,-5
PAH,37.06079864501953,-88.7738037109375,-6
JIB,11.547300338745117,43.15950012207031,3
HAK,19.934900283813477,110.45899963378906,8
MFA,-7.917478,39.668502,3
PGA,36.92610168,-111.447998,-7
UII,16.1131,-86.880302,-6
FCA,48.31050109863281,-114.25599670410156,-7
MBS,43.532901763916016,-84.07959747314453,-5
BGM,42.20869827,-75.97979736,-5
BGW,33.262500762900004,44.2346000671,3
NNT,18.807899475097656,100.78299713134766,7
ROI,16.11680030822754,103.77400207519531,7
BFV,15.229499816894531,103.25299835205078,7
TDX,12.274600029,102.319000244,7
BLH,33.6192016602,-114.717002869,-8
.,33.7855987549,42.4412002563,3
.,33.33810043335,43.597099304199,3
.,33.940200805699995,44.361598968500005,3
CRK,15.1859998703,120.559997559,8
SDK,5.900899887084961,118.05899810791016,8
LXG,20.966999053955078,101.4000015258789,7
ODY,20.68269920349121,101.99400329589844,7
SHE,41.639801025390625,123.48300170898438,8
MNI,16.791400909423828,-62.19329833984375,-4
PSG,56.80170059,-132.9450073,-9
LYA,34.741100311299995,112.388000488,8
XUZ,34.059056,117.555278,8
MWQ,20.165599822998047,94.94139862060547,6.5
KHM,25.988300323486328,95.67440032958984,6.5
DLI,11.75,108.36699676513672,7
VKG,9.95802997234,105.132379532,7
CAH,9.177667,105.177778,7
VCL,15.403300285299999,108.706001282,7
TBB,13.049599647500001,109.333999634,7
PYY,19.3719997406,98.43699646,7
BWK,43.285701751708984,16.67970085144043,1
NSI,3.722559928894043,11.553299903869629,1
CKY,9.57689,-13.612,0
AAH,50.823055267333984,6.186388969421387,1
FKB,48.7793998718,8.08049964905,1
SFB,28.777599334716797,-81.23750305175781,-5
JST,40.31610107421875,-78.83390045166016,-5
LUA,27.686899185180664,86.72969818115234,5.75
BHP,27.14739990234375,87.05079650878906,5.75
LDN,27.25309944152832,86.66999816894531,5.75
JMO,28.780426,83.723,5.75
NGX,28.641399383544922,84.08920288085938,5.75
PPL,27.5177868809,86.5844535828,5.75
RUM,27.303499221801758,86.55039978027344,5.75
DNP,28.111099243164062,82.29419708251953,5.75
RUK,28.627000808699997,82.19499969479999,5.75
JUM,29.274200439453125,82.19329833984375,5.75
TPJ,27.3509,87.69525,5.75
TMI,27.315000534057617,87.19329833984375,5.75
SKH,28.586000442504883,81.63600158691406,5.75
IMK,29.971099853515625,81.81890106201172,5.75
DOP,28.985700607299805,82.81909942626953,5.75
BJH,29.538999557495117,81.1854019165039,5.75
DHI,28.753299713134766,80.58190155029297,5.75
MWX,34.991406,126.382814,9
JTY,36.5798988342,26.3757991791,2
JIK,37.6827011108,26.3470993042,2
JKL,36.9632987976,26.9405994415,2
MLO,36.6968994141,24.476900100699996,2
JNX,37.0811004639,25.3680992126,2
PAS,37.020495,25.113195,2
KZS,36.1417007446,29.576400756799995,2
RMF,25.557100296,34.5836982727,2
NRN,51.6024017334,6.14216995239,1
USU,12.1215000153,120.099998474,8
BXU,8.9515,125.4788,8
DPL,8.60198349877,123.341875076,8
LAO,18.1781005859375,120.53199768066406,8
LGP,13.1575,123.735,8
OZC,8.178509712219238,123.84200286865234,8
CEB,10.307499885559,123.97899627686,8
NOE,53.633056640599996,7.19027805328,1
JUI,53.68111038208008,7.055832862854004,1
BPS,-16.438600540161133,-39.08089828491211,-3
.,-6.346640110015869,-39.293800354003906,-3
PMW,-10.291500091600001,-48.35699844359999,-3
CLV,-17.725299835205,-48.607498168945,-3
MSO,46.91630173,-114.0910034,-7
BKQ,-24.427799224900003,145.429000854,10
BDB,-24.903900146499996,152.319000244,10
GCN,35.95240020751953,-112.14700317382812,-7
SGR,29.622299194336,-95.65650177002,-6
HIS,-20.0599,148.8834,10
APA,39.57009888,-104.848999,-7
CVN,34.4250984192,-103.07900238,-7
FST,30.9157009125,-102.916000366,-6
LVS,35.6542015076,-105.141998291,-7
IWS,29.818199157699997,-95.67259979250001,-6
LHX,38.04970169,-103.5090027,-7
LRU,32.289398193359375,-106.9219970703125,-7
BKD,32.71900177,-98.89099884030001,-6
TPL,31.15250015258789,-97.40779876708984,-6
OZA,30.735300064087,-101.20300292969,-6
KDM,0.48813098669052124,72.99690246582031,5
LAK,68.223297,-135.00599,-7
YWJ,65.21109771728516,-123.43599700927734,-7
ZFN,64.90969848632812,-125.572998046875,-7
YGH,66.24079895019531,-128.6510009765625,-7
TAH,-19.45509910583496,169.2239990234375,11
YPC,69.3608381154,-124.075469971,-7
SRZ,-17.8115997314,-63.1715011597,-4
SAB,17.645000457763672,-63.220001220703125,-4
EGE,39.64260101,-106.9179993,-7
SKN,68.578826904297,15.033416748047,1
CGF,41.5651016235,-81.4863967896,-5
MFD,40.82139968869999,-82.5166015625,-5
CSG,32.516300201416016,-84.93890380859375,-5
LAW,34.5676994324,-98.4166030884,-6
FNL,40.4518013,-105.011001587,-7
FLG,35.13850021,-111.6709976,-7
TVL,38.89390182495117,-119.99500274658203,-8
TWF,42.48180008,-114.487999,-7
MVY,41.3931007385,-70.6143035889,-5
CON,43.20270157,-71.50229645,-5
GON,41.330101013183594,-72.04509735107422,-5
STC,45.546600341796875,-94.05989837646484,-6
BPE,39.666389,119.058889,8
GTR,33.450298309299995,-88.5914001465,-6
GOJ,56.230098724365,43.784000396729,3
HQM,46.971199035599994,-123.93699646,-8
ERI,42.0831270134,-80.1738667488,-5
HYA,41.66930008,-70.28040314,-5
SDX,34.848598480225,-111.78800201416,-7
MGW,39.64289856,-79.91629791,-5
CRW,38.37310028076172,-81.59320068359375,-5
AVP,41.338500976599995,-75.72339630130001,-5
BJI,47.50939941,-94.93370056,-6
THG,-24.493900299072266,150.5760040283203,10
FGI,-13.848699569699999,-171.740005493,13
BNK,-28.8339004517,153.56199646,10
FAR,46.92070007324219,-96.81580352783203,-6
