ORIGIN,DESTINATION,BEGIN_DATE,END_DATE
FSC,MRS,2018-04-24 18:55:00,2018-04-24 20:05:00
FSC,NCE,2018-04-06 12:10:00,2018-04-06 13:05:00
FSC,ORY,2018-04-05 14:00:00,2018-04-05 15:45:00
FSC,ORY,2018-04-06 18:05:00,2018-04-06 19:50:00
FSC,ORY,2018-04-12 14:00:00,2018-04-12 15:45:00
FSC,ORY,2018-04-20 18:05:00,2018-04-20 19:50:00
FSC,ORY,2018-04-22 15:15:00,2018-04-22 17:00:00
FSC,ORY,2018-04-27 18:05:00,2018-04-27 19:50:00
FSC,ORY,2018-04-29 15:15:00,2018-04-29 17:00:00
FSC,ORY,2018-05-13 14:45:00,2018-05-13 16:35:00
FUK,HKG,2018-04-25 15:10:00,2018-04-25 17:45:00
GBE,JNB,2018-04-12 08:10:00,2018-04-12 09:05:00
GCI,SOU,2018-04-10 18:45:00,2018-04-10 19:30:00
GDL,ATL,2018-04-12 07:24:00,2018-04-12 12:00:00
GDL,ATL,2018-04-19 13:55:00,2018-04-19 18:23:00
GDL,DFW,2018-04-13 14:21:00,2018-04-13 16:51:00
GDL,IAH,2018-04-20 15:15:00,2018-04-20 17:35:00
GDL,MEX,2018-04-13 16:53:00,2018-04-13 18:25:00
GDL,MEX,2018-04-20 20:00:00,2018-04-20 21:25:00
GDL,MEX,2018-04-20 21:05:00,2018-04-20 22:25:00
GDL,MEX,2018-04-21 20:00:00,2018-04-21 21:25:00
GDL,MEX,2018-04-22 15:57:00,2018-04-22 17:20:00
GDL,MEX,2018-05-05 06:04:00,2018-05-05 07:30:00
GDN,AMS,2018-04-04 14:05:00,2018-04-04 16:00:00
GDN,AMS,2018-04-05 06:25:00,2018-04-05 08:20:00
GDN,AMS,2018-04-06 06:25:00,2018-04-06 08:20:00
GDN,AMS,2018-04-07 06:20:00,2018-04-07 08:15:00
GDN,AMS,2018-04-09 06:25:00,2018-04-09 08:20:00
GDN,AMS,2018-04-13 06:25:00,2018-04-13 08:20:00
GDN,CPH,2018-04-11 06:10:00,2018-04-11 07:10:00
GDN,CPH,2018-04-26 14:35:00,2018-04-26 15:35:00
GDN,FRA,2018-04-19 06:15:00,2018-04-19 07:55:00
GDN,FRA,2018-04-25 06:15:00,2018-04-25 07:55:00
GDN,MUC,2018-04-11 13:10:00,2018-04-11 14:45:00
GDN,MUC,2018-04-12 09:15:00,2018-04-12 10:50:00
GDN,MUC,2018-04-13 17:00:00,2018-04-13 18:35:00
GDN,WAW,2018-04-13 05:35:00,2018-04-13 06:35:00
GDN,WAW,2018-04-13 14:55:00,2018-04-13 15:55:00
GDN,WAW,2018-04-18 08:50:00,2018-04-18 09:50:00
GDN,WAW,2018-04-20 18:05:00,2018-04-20 19:05:00
GDQ,ADD,2018-04-27 19:30:00,2018-04-27 20:30:00
GHA,ALG,2018-04-25 08:15:00,2018-04-25 09:45:00
GIB,LGW,2018-05-04 11:30:00,2018-05-04 13:30:00
GIB,LHR,2018-04-24 17:05:00,2018-04-24 18:55:00
GIG,AMS,2018-04-20 21:55:00,2018-04-21 14:20:00
GIG,AMS,2018-04-23 21:55:00,2018-04-24 14:20:00
GIG,AMS,2018-04-27 21:55:00,2018-04-28 14:20:00
GIG,CDG,2018-04-01 15:25:00,2018-04-02 07:35:00
GIG,CDG,2018-04-05 15:25:00,2018-04-06 07:35:00
GIG,CDG,2018-04-07 15:25:00,2018-04-08 07:35:00
GIG,CDG,2018-04-08 15:25:00,2018-04-09 07:35:00
GIG,CDG,2018-04-10 15:25:00,2018-04-11 07:35:00
GIG,CDG,2018-04-11 15:25:00,2018-04-12 07:35:00
GIG,CDG,2018-04-12 15:25:00,2018-04-13 07:35:00
GIG,CDG,2018-04-13 15:25:00,2018-04-14 07:35:00
GIG,CDG,2018-04-14 15:25:00,2018-04-15 07:35:00
GIG,CDG,2018-04-16 15:25:00,2018-04-17 07:35:00
GIG,CDG,2018-04-18 15:25:00,2018-04-19 07:35:00
GIG,CDG,2018-04-19 15:25:00,2018-04-20 07:35:00
GIG,CDG,2018-04-20 15:25:00,2018-04-21 07:35:00
GIG,CDG,2018-04-21 15:25:00,2018-04-22 07:35:00
GIG,CDG,2018-04-28 15:25:00,2018-04-29 07:35:00
GIG,CDG,2018-04-29 15:25:00,2018-04-30 07:35:00
GIG,CDG,2018-05-01 15:25:00,2018-05-02 07:35:00
GIG,CDG,2018-05-12 15:25:00,2018-05-13 07:35:00
GIG,CDG,2018-05-13 15:25:00,2018-05-14 07:35:00
GIG,CWB,2018-04-02 07:30:00,2018-04-02 09:05:00
GIG,CWB,2018-04-03 07:30:00,2018-04-03 09:05:00
GIG,CWB,2018-04-07 07:30:00,2018-04-07 09:05:00
GIG,CWB,2018-04-09 07:30:00,2018-04-09 09:05:00
GIG,CWB,2018-04-10 07:30:00,2018-04-10 09:05:00
GIG,CWB,2018-04-11 07:30:00,2018-04-11 09:05:00
GIG,CWB,2018-04-11 21:15:00,2018-04-11 22:50:00
GIG,CWB,2018-04-12 07:30:00,2018-04-12 09:05:00
GIG,CWB,2018-04-14 07:30:00,2018-04-14 09:05:00
GIG,CWB,2018-04-16 07:30:00,2018-04-16 09:05:00
GIG,CWB,2018-04-17 07:30:00,2018-04-17 09:05:00
GIG,CWB,2018-04-18 21:05:00,2018-04-18 22:44:00
GIG,CWB,2018-04-22 16:00:00,2018-04-22 17:25:00
GIG,CWB,2018-04-23 07:30:00,2018-04-23 09:05:00
GIG,EZE,2018-05-25 22:00:00,2018-05-26 01:25:00
GIG,FCO,2018-04-27 14:55:00,2018-04-28 07:00:00
GIG,FLN,2018-04-22 07:25:00,2018-04-22 08:55:00
GIG,FLN,2018-05-18 07:25:00,2018-05-18 08:55:00
GIG,FRA,2018-04-05 22:10:00,2018-04-06 14:30:00
GIG,GRU,2018-04-11 11:00:00,2018-04-11 12:20:00
GIG,GRU,2018-04-11 19:05:00,2018-04-11 20:20:00
GIG,POA,2018-04-09 07:30:00,2018-04-09 09:35:00
GIG,SCL,2018-04-17 18:10:00,2018-04-17 23:10:00
GIG,VIX,2018-04-17 08:25:00,2018-04-17 09:25:00
GIG,ZRH,2018-04-27 20:55:00,2018-04-28 13:10:00
GJT,DEN,2018-04-13 09:30:00,2018-04-13 10:37:00
GLA,AMS,2018-04-06 10:45:00,2018-04-06 13:20:00
GLA,AMS,2018-04-12 10:45:00,2018-04-12 13:20:00
GLA,AMS,2018-04-12 16:55:00,2018-04-12 19:30:00
GLA,BFS,2018-04-04 06:30:00,2018-04-04 07:15:00
GLA,BFS,2018-04-05 19:00:00,2018-04-05 19:45:00
GLA,BFS,2018-04-11 19:00:00,2018-04-11 19:45:00
GLA,BFS,2018-04-24 16:30:00,2018-04-24 17:15:00
GLA,BHD,2018-04-03 16:50:00,2018-04-03 17:35:00
GLA,BHD,2018-04-11 16:45:00,2018-04-11 17:35:00
GLA,BHD,2018-04-17 20:25:00,2018-04-17 21:15:00
GLA,BHD,2018-04-18 08:20:00,2018-04-18 09:10:00
GLA,BHD,2018-04-19 08:20:00,2018-04-19 09:10:00
GLA,BHD,2018-04-23 16:50:00,2018-04-23 17:35:00
GLA,BHD,2018-04-30 16:50:00,2018-04-30 17:35:00
GLA,BHX,2018-04-19 08:40:00,2018-04-19 09:55:00
GLA,BHX,2018-04-24 17:40:00,2018-04-24 18:55:00
GLA,BHX,2018-04-27 08:40:00,2018-04-27 09:55:00
GLA,BHX,2018-04-30 15:20:00,2018-04-30 16:35:00
GLA,BHX,2018-05-01 17:40:00,2018-05-01 18:55:00
GLA,BRS,2018-04-02 08:55:00,2018-04-02 10:05:00
GLA,BRS,2018-04-03 18:05:00,2018-04-03 19:15:00
GLA,BRS,2018-04-05 08:55:00,2018-04-05 10:05:00
GLA,BRS,2018-04-05 18:05:00,2018-04-05 19:15:00
GLA,BRS,2018-04-09 08:55:00,2018-04-09 10:05:00
GLA,BRS,2018-04-09 18:05:00,2018-04-09 19:15:00
GLA,BRS,2018-04-10 18:05:00,2018-04-10 19:15:00
GLA,BRS,2018-04-11 08:55:00,2018-04-11 10:05:00
GLA,BRS,2018-04-12 08:55:00,2018-04-12 10:05:00
GLA,BRS,2018-04-13 18:05:00,2018-04-13 19:15:00
GLA,BRS,2018-04-16 21:40:00,2018-04-16 22:50:00
GLA,BRS,2018-04-17 18:05:00,2018-04-17 19:15:00
GLA,BRS,2018-04-19 18:05:00,2018-04-19 19:15:00
GLA,BRS,2018-04-19 21:40:00,2018-04-19 22:50:00
GLA,BRS,2018-04-20 18:05:00,2018-04-20 19:15:00
GLA,BRS,2018-04-23 18:05:00,2018-04-23 19:15:00
GLA,BRS,2018-04-24 18:05:00,2018-04-24 19:15:00
GLA,BRS,2018-04-25 08:55:00,2018-04-25 10:05:00
GLA,BRS,2018-04-25 18:05:00,2018-04-25 19:15:00
GLA,BRS,2018-04-25 21:40:00,2018-04-25 22:50:00
GLA,BRS,2018-04-26 18:05:00,2018-04-26 19:15:00
GLA,BRS,2018-04-27 12:50:00,2018-04-27 14:00:00
GLA,BRS,2018-04-30 18:05:00,2018-04-30 19:15:00
GLA,BRS,2018-04-30 21:40:00,2018-04-30 22:50:00
GLA,BRS,2018-05-02 18:05:00,2018-05-02 19:15:00
GLA,BRS,2018-05-03 21:40:00,2018-05-03 22:50:00
GLA,BRS,2018-05-04 12:50:00,2018-05-04 14:00:00
GLA,CDG,2018-04-02 18:05:00,2018-04-02 21:00:00
GLA,CDG,2018-04-05 10:40:00,2018-04-05 13:30:00
GLA,CDG,2018-04-06 10:40:00,2018-04-06 13:30:00
GLA,CDG,2018-04-13 10:40:00,2018-04-13 13:30:00
GLA,CDG,2018-04-18 10:40:00,2018-04-18 13:30:00
GLA,CDG,2018-04-25 10:40:00,2018-04-25 13:30:00
GLA,EMA,2018-04-03 07:05:00,2018-04-03 08:15:00
GLA,EMA,2018-04-24 19:05:00,2018-04-24 20:15:00
GLA,EMA,2018-04-26 07:05:00,2018-04-26 08:15:00
GLA,EXT,2018-04-20 10:45:00,2018-04-20 12:15:00
GLA,FRA,2018-04-06 16:00:00,2018-04-06 18:55:00
GLA,FRA,2018-04-11 16:00:00,2018-04-11 18:55:00
GLA,LCY,2018-04-02 18:50:00,2018-04-02 20:20:00
GLA,LCY,2018-04-03 06:30:00,2018-04-03 08:05:00
GLA,LCY,2018-04-04 10:50:00,2018-04-04 12:20:00
GLA,LCY,2018-04-05 07:15:00,2018-04-05 08:50:00
GLA,LCY,2018-04-11 07:15:00,2018-04-11 08:50:00
GLA,LCY,2018-04-16 06:30:00,2018-04-16 08:05:00
GLA,LCY,2018-04-19 06:30:00,2018-04-19 08:05:00
GLA,LCY,2018-04-23 06:30:00,2018-04-23 08:05:00
GLA,LCY,2018-04-25 07:15:00,2018-04-25 08:50:00
GLA,LCY,2018-04-30 06:30:00,2018-04-30 08:05:00
GLA,LGW,2018-04-03 12:50:00,2018-04-03 14:25:00
GLA,LGW,2018-04-03 18:00:00,2018-04-03 19:30:00
GLA,LGW,2018-04-05 16:00:00,2018-04-05 17:30:00
GLA,LGW,2018-04-05 18:00:00,2018-04-05 19:25:00
GLA,LGW,2018-04-09 06:45:00,2018-04-09 08:20:00
GLA,LGW,2018-04-09 09:35:00,2018-04-09 11:10:00
GLA,LGW,2018-04-09 16:00:00,2018-04-09 17:30:00
GLA,LGW,2018-04-10 06:45:00,2018-04-10 08:20:00
GLA,LGW,2018-04-11 18:00:00,2018-04-11 19:30:00
GLA,LGW,2018-04-12 18:00:00,2018-04-12 19:25:00
GLA,LGW,2018-04-13 16:00:00,2018-04-13 17:30:00
GLA,LGW,2018-04-13 16:00:00,2018-04-13 17:35:00
GLA,LGW,2018-04-16 06:45:00,2018-04-16 08:20:00
GLA,LGW,2018-04-16 18:00:00,2018-04-16 19:30:00
GLA,LGW,2018-04-17 06:45:00,2018-04-17 08:20:00
GLA,LGW,2018-04-17 18:00:00,2018-04-17 19:30:00
GLA,LGW,2018-04-18 06:45:00,2018-04-18 08:20:00
GLA,LGW,2018-04-18 19:45:00,2018-04-18 21:15:00
GLA,LGW,2018-04-19 14:10:00,2018-04-19 15:45:00
GLA,LGW,2018-04-19 21:05:00,2018-04-19 22:40:00
GLA,LGW,2018-04-20 12:45:00,2018-04-20 14:20:00
GLA,LGW,2018-04-20 16:00:00,2018-04-20 17:35:00
GLA,LGW,2018-04-20 21:05:00,2018-04-20 22:35:00
GLA,LGW,2018-04-23 06:45:00,2018-04-23 08:20:00
GLA,LGW,2018-04-23 12:45:00,2018-04-23 14:20:00
GLA,LGW,2018-04-23 16:00:00,2018-04-23 17:30:00
GLA,LGW,2018-04-23 18:00:00,2018-04-23 19:30:00
GLA,LGW,2018-04-24 06:45:00,2018-04-24 08:20:00
GLA,LGW,2018-04-24 18:00:00,2018-04-24 19:30:00
GLA,LGW,2018-04-25 06:45:00,2018-04-25 08:20:00
GLA,LGW,2018-04-25 06:45:00,2018-04-25 08:25:00
GLA,LGW,2018-04-25 09:30:00,2018-04-25 11:05:00
GLA,LGW,2018-04-26 14:10:00,2018-04-26 15:45:00
GLA,LGW,2018-04-26 18:00:00,2018-04-26 19:25:00
GLA,LGW,2018-04-30 06:45:00,2018-04-30 08:20:00
GLA,LGW,2018-04-30 06:45:00,2018-04-30 08:25:00
GLA,LGW,2018-05-01 19:25:00,2018-05-01 20:55:00
GLA,LGW,2018-05-03 14:10:00,2018-05-03 15:45:00
GLA,LGW,2018-05-03 21:45:00,2018-05-03 23:15:00
GLA,LHR,2018-04-02 14:15:00,2018-04-02 15:45:00
GLA,LHR,2018-04-03 06:55:00,2018-04-03 08:30:00
GLA,LHR,2018-04-03 09:15:00,2018-04-03 10:50:00
GLA,LHR,2018-04-03 15:15:00,2018-04-03 16:45:00
GLA,LHR,2018-04-04 15:25:00,2018-04-04 16:55:00
GLA,LHR,2018-04-05 18:35:00,2018-04-05 20:00:00
GLA,LHR,2018-04-06 15:30:00,2018-04-06 17:00:00
GLA,LHR,2018-04-08 15:35:00,2018-04-08 17:05:00
GLA,LHR,2018-04-09 06:55:00,2018-04-09 08:30:00
GLA,LHR,2018-04-09 15:25:00,2018-04-09 16:55:00
GLA,LHR,2018-04-10 06:55:00,2018-04-10 08:30:00
GLA,LHR,2018-04-10 08:00:00,2018-04-10 09:30:00
GLA,LHR,2018-04-10 18:30:00,2018-04-10 19:55:00
GLA,LHR,2018-04-11 06:55:00,2018-04-11 08:30:00
GLA,LHR,2018-04-11 07:50:00,2018-04-11 09:20:00
GLA,LHR,2018-04-11 14:15:00,2018-04-11 15:45:00
GLA,LHR,2018-04-11 18:35:00,2018-04-11 20:00:00
GLA,LHR,2018-04-12 15:25:00,2018-04-12 16:55:00
GLA,LHR,2018-04-12 18:35:00,2018-04-12 20:00:00
GLA,LHR,2018-04-15 18:30:00,2018-04-15 19:55:00
GLA,LHR,2018-04-16 06:55:00,2018-04-16 08:30:00
GLA,LHR,2018-04-16 18:30:00,2018-04-16 19:55:00
GLA,LHR,2018-04-17 06:55:00,2018-04-17 08:30:00
GLA,LHR,2018-04-17 14:15:00,2018-04-17 15:45:00
GLA,LHR,2018-04-17 15:15:00,2018-04-17 16:45:00
GLA,LHR,2018-04-18 06:55:00,2018-04-18 08:30:00
GLA,LHR,2018-04-18 18:35:00,2018-04-18 20:00:00
GLA,LHR,2018-04-19 06:55:00,2018-04-19 08:30:00
GLA,LHR,2018-04-19 18:35:00,2018-04-19 20:00:00
GLA,LHR,2018-04-20 18:45:00,2018-04-20 20:10:00
GLA,LHR,2018-04-23 06:55:00,2018-04-23 08:30:00
GLA,LHR,2018-04-23 15:25:00,2018-04-23 16:55:00
GLA,LHR,2018-04-24 12:25:00,2018-04-24 13:55:00
GLA,LHR,2018-04-24 18:30:00,2018-04-24 19:55:00
GLA,LHR,2018-04-24 20:35:00,2018-04-24 21:50:00
GLA,LHR,2018-04-25 06:55:00,2018-04-25 08:30:00
GLA,LHR,2018-04-25 18:35:00,2018-04-25 20:00:00
GLA,LHR,2018-04-26 06:55:00,2018-04-26 08:30:00
GLA,LHR,2018-04-26 15:25:00,2018-04-26 16:55:00
GLA,LHR,2018-04-26 18:35:00,2018-04-26 20:00:00
GLA,LHR,2018-04-26 20:35:00,2018-04-26 21:50:00
GLA,LHR,2018-04-27 06:55:00,2018-04-27 08:30:00
GLA,LHR,2018-04-27 14:15:00,2018-04-27 15:45:00
GLA,LHR,2018-04-27 18:45:00,2018-04-27 20:10:00
GLA,LHR,2018-04-30 06:55:00,2018-04-30 08:30:00
GLA,LHR,2018-04-30 09:35:00,2018-04-30 11:10:00
GLA,LHR,2018-04-30 18:30:00,2018-04-30 19:55:00
GLA,LHR,2018-05-01 18:30:00,2018-05-01 19:55:00
GLA,LHR,2018-05-02 18:35:00,2018-05-02 20:00:00
GLA,LHR,2018-05-03 15:25:00,2018-05-03 16:55:00
GLA,LHR,2018-05-03 18:35:00,2018-05-03 20:00:00
GLA,LHR,2018-05-03 20:35:00,2018-05-03 21:50:00
GLA,LHR,2018-05-04 14:15:00,2018-05-04 15:45:00
GLA,LHR,2018-05-04 14:40:00,2018-05-04 16:10:00
GLA,LTN,2018-04-17 07:00:00,2018-04-17 08:20:00
GLA,LTN,2018-04-23 20:40:00,2018-04-23 21:55:00
GLA,LTN,2018-04-30 07:00:00,2018-04-30 08:20:00
GLA,MAN,2018-04-04 06:45:00,2018-04-04 08:00:00
GLA,MAN,2018-04-10 18:50:00,2018-04-10 19:55:00
GLA,MAN,2018-04-17 06:45:00,2018-04-17 08:00:00
GLA,MAN,2018-04-19 06:45:00,2018-04-19 08:00:00
GLA,MAN,2018-05-03 18:50:00,2018-05-03 19:55:00
GLA,SOU,2018-04-04 06:40:00,2018-04-04 08:15:00
GLA,SOU,2018-04-05 18:35:00,2018-04-05 20:10:00
GLA,SOU,2018-04-09 10:35:00,2018-04-09 12:10:00
GLA,SOU,2018-04-10 06:40:00,2018-04-10 08:15:00
GLA,SOU,2018-04-11 14:50:00,2018-04-11 16:25:00
GLA,SOU,2018-04-12 14:50:00,2018-04-12 16:25:00
GLA,SOU,2018-04-17 10:35:00,2018-04-17 12:10:00
GLA,SOU,2018-04-18 14:50:00,2018-04-18 16:25:00
GLA,SOU,2018-04-18 18:35:00,2018-04-18 20:10:00
GLA,SOU,2018-04-19 14:50:00,2018-04-19 16:25:00
GLA,SOU,2018-04-20 10:35:00,2018-04-20 12:10:00
GLA,SOU,2018-04-24 18:35:00,2018-04-24 20:10:00
GLA,SOU,2018-04-25 14:50:00,2018-04-25 16:25:00
GLA,SOU,2018-04-26 14:50:00,2018-04-26 16:25:00
GLA,SOU,2018-04-26 18:35:00,2018-04-26 20:10:00
GLA,SOU,2018-04-30 06:40:00,2018-04-30 08:15:00
GLA,SOU,2018-05-01 18:35:00,2018-05-01 20:10:00
GLA,STN,2018-04-05 19:10:00,2018-04-05 20:25:00
GLA,STN,2018-04-11 19:10:00,2018-04-11 20:25:00
GLA,STN,2018-04-12 19:10:00,2018-04-12 20:25:00
GLA,STN,2018-04-18 06:50:00,2018-04-18 08:15:00
GLA,STN,2018-04-18 19:10:00,2018-04-18 20:25:00
GLA,STN,2018-04-23 19:45:00,2018-04-23 21:00:00
GLA,STN,2018-04-24 06:45:00,2018-04-24 08:15:00
GLA,STN,2018-04-24 19:10:00,2018-04-24 20:25:00
GLA,STN,2018-04-25 15:45:00,2018-04-25 17:05:00
GLA,STN,2018-04-25 19:10:00,2018-04-25 20:25:00
GLA,STN,2018-04-26 19:10:00,2018-04-26 20:25:00
GLA,STN,2018-04-26 20:50:00,2018-04-26 22:20:00
GLA,STN,2018-04-30 19:45:00,2018-04-30 21:00:00
GLA,STN,2018-05-01 19:10:00,2018-05-01 20:25:00
GLA,SXF,2018-04-25 10:35:00,2018-04-25 13:50:00
GMP,HND,2018-04-06 16:20:00,2018-04-06 18:35:00
GMP,HND,2018-04-07 12:05:00,2018-04-07 14:15:00
GMP,HND,2018-04-12 19:20:00,2018-04-12 21:30:00
GMP,HND,2018-04-13 19:50:00,2018-04-13 22:00:00
GMP,HND,2018-04-15 12:05:00,2018-04-15 14:15:00
GMP,HND,2018-04-17 15:30:00,2018-04-17 17:35:00
GMP,HND,2018-04-18 19:20:00,2018-04-18 21:30:00
GMP,HND,2018-04-19 08:00:00,2018-04-19 10:10:00
GMP,PEK,2018-04-21 08:50:00,2018-04-21 09:50:00
GMP,PEK,2018-04-23 09:20:00,2018-04-23 10:30:00
GMP,PUS,2018-04-10 08:00:00,2018-04-10 09:05:00
GMP,PUS,2018-04-10 09:00:00,2018-04-10 10:05:00
GMP,PUS,2018-04-18 08:00:00,2018-04-18 09:05:00
GMP,PUS,2018-04-25 20:00:00,2018-04-25 21:05:00
GMP,PUS,2018-04-30 12:00:00,2018-04-30 13:05:00
GMP,SHA,2018-04-13 19:50:00,2018-04-13 21:05:00
GMP,SHA,2018-05-18 19:50:00,2018-05-18 21:05:00
GNB,LGW,2018-04-08 11:10:00,2018-04-08 11:55:00
GOA,CDG,2018-04-03 07:15:00,2018-04-03 09:00:00
GOA,CDG,2018-04-09 07:15:00,2018-04-09 09:00:00
GOA,CDG,2018-04-09 12:00:00,2018-04-09 13:45:00
GOA,CDG,2018-04-10 12:00:00,2018-04-10 13:45:00
GOA,CDG,2018-04-11 19:30:00,2018-04-11 21:05:00
GOA,CDG,2018-04-13 07:15:00,2018-04-13 09:00:00
GOA,CDG,2018-04-13 12:00:00,2018-04-13 13:45:00
GOA,CDG,2018-04-13 19:30:00,2018-04-13 21:05:00
GOA,CDG,2018-04-17 07:15:00,2018-04-17 09:00:00
GOA,CDG,2018-04-18 19:30:00,2018-04-18 21:05:00
GOA,CDG,2018-04-19 12:00:00,2018-04-19 13:45:00
GOA,CDG,2018-04-22 19:30:00,2018-04-22 21:05:00
GOA,CDG,2018-04-25 07:15:00,2018-04-25 09:00:00
GOA,CDG,2018-04-25 12:00:00,2018-04-25 13:45:00
GOA,FCO,2018-04-19 19:20:00,2018-04-19 20:25:00
GOA,FCO,2018-04-20 07:30:00,2018-04-20 08:30:00
GOA,LGW,2018-04-13 10:30:00,2018-04-13 11:30:00
GOA,LGW,2018-04-28 13:25:00,2018-04-28 14:40:00
GOI,BOM,2018-04-18 18:40:00,2018-04-18 20:10:00
GOJ,SVO,2018-04-14 12:05:00,2018-04-14 13:15:00
GOJ,SVO,2018-04-19 12:05:00,2018-04-19 13:15:00
GOJ,SVO,2018-04-20 08:05:00,2018-04-20 09:05:00
GOT,AMS,2018-04-05 18:15:00,2018-04-05 19:50:00
GOT,AMS,2018-04-12 14:10:00,2018-04-12 15:45:00
GOT,AMS,2018-04-13 09:50:00,2018-04-13 11:25:00
GOT,AMS,2018-04-13 14:10:00,2018-04-13 15:45:00
GOT,AMS,2018-04-17 09:55:00,2018-04-17 11:30:00
GOT,AMS,2018-04-17 12:05:00,2018-04-17 13:35:00
GOT,AMS,2018-04-20 14:10:00,2018-04-20 15:45:00
GOT,AMS,2018-04-24 18:15:00,2018-04-24 19:50:00
GOT,ARN,2018-04-03 09:40:00,2018-04-03 10:35:00
GOT,ARN,2018-04-05 16:15:00,2018-04-05 17:15:00
GOT,ARN,2018-04-05 17:45:00,2018-04-05 18:45:00
GOT,ARN,2018-04-05 19:05:00,2018-04-05 20:05:00
GOT,ARN,2018-04-09 08:10:00,2018-04-09 09:10:00
GOT,ARN,2018-04-09 08:40:00,2018-04-09 09:45:00
GOT,ARN,2018-04-10 06:35:00,2018-04-10 07:35:00
GOT,ARN,2018-04-15 13:35:00,2018-04-15 14:35:00
GOT,ARN,2018-04-16 12:50:00,2018-04-16 13:45:00
GOT,ARN,2018-04-17 09:40:00,2018-04-17 10:35:00
GOT,ARN,2018-04-18 14:20:00,2018-04-18 15:15:00
GOT,ARN,2018-04-19 09:40:00,2018-04-19 10:35:00
GOT,ARN,2018-04-19 16:15:00,2018-04-19 17:15:00
GOT,ARN,2018-04-20 14:20:00,2018-04-20 15:15:00
GOT,ARN,2018-04-23 08:10:00,2018-04-23 09:10:00
GOT,ARN,2018-04-27 12:50:00,2018-04-27 13:45:00
GOT,BMA,2018-04-03 16:30:00,2018-04-03 17:25:00
GOT,BMA,2018-04-12 06:05:00,2018-04-12 07:15:00
GOT,BMA,2018-04-30 07:30:00,2018-04-30 08:40:00
GOT,BRU,2018-04-09 18:10:00,2018-04-09 19:50:00
GOT,BRU,2018-04-12 18:10:00,2018-04-12 19:50:00
GOT,BRU,2018-04-16 11:55:00,2018-04-16 13:40:00
GOT,CDG,2018-04-05 06:10:00,2018-04-05 08:25:00
GOT,CDG,2018-04-05 12:15:00,2018-04-05 14:25:00
GOT,CDG,2018-04-06 06:10:00,2018-04-06 08:25:00
GOT,CDG,2018-04-06 12:15:00,2018-04-06 14:25:00
GOT,CDG,2018-04-09 12:15:00,2018-04-09 14:25:00
GOT,CDG,2018-04-10 17:40:00,2018-04-10 19:50:00
GOT,CDG,2018-04-11 17:40:00,2018-04-11 19:50:00
GOT,CDG,2018-04-12 12:15:00,2018-04-12 14:25:00
GOT,CDG,2018-04-12 17:40:00,2018-04-12 19:50:00
GOT,CDG,2018-04-13 12:15:00,2018-04-13 14:25:00
GOT,CDG,2018-04-13 17:40:00,2018-04-13 19:50:00
GOT,CDG,2018-04-18 12:15:00,2018-04-18 14:25:00
GOT,CDG,2018-04-18 17:40:00,2018-04-18 19:50:00
GOT,CDG,2018-04-20 12:15:00,2018-04-20 14:25:00
GOT,CDG,2018-04-23 17:40:00,2018-04-23 19:50:00
GOT,CDG,2018-04-25 17:40:00,2018-04-25 19:50:00
GOT,CDG,2018-04-27 12:15:00,2018-04-27 14:25:00
GOT,CDG,2018-04-28 06:10:00,2018-04-28 08:25:00
GOT,CDG,2018-05-04 17:40:00,2018-05-04 19:50:00
GOT,CDG,2018-05-05 12:15:00,2018-05-05 14:25:00
GOT,CPH,2018-04-10 16:15:00,2018-04-10 17:05:00
GOT,CPH,2018-04-24 15:20:00,2018-04-24 16:05:00
GOT,DUS,2018-04-19 08:55:00,2018-04-19 10:50:00
GOT,FRA,2018-04-12 11:25:00,2018-04-12 13:05:00
GOT,FRA,2018-04-13 14:35:00,2018-04-13 16:15:00
GOT,FRA,2018-04-19 06:35:00,2018-04-19 08:15:00
GOT,FRA,2018-04-19 10:30:00,2018-04-19 12:10:00
GOT,FRA,2018-04-26 10:30:00,2018-04-26 12:10:00
GOT,FRA,2018-04-26 11:25:00,2018-04-26 13:05:00
GOT,FRA,2018-04-26 14:35:00,2018-04-26 16:15:00
GOT,HEL,2018-04-11 17:05:00,2018-04-11 19:25:00
GOT,HEL,2018-04-13 17:05:00,2018-04-13 19:25:00
GOT,HEL,2018-04-26 13:00:00,2018-04-26 15:25:00
GOT,HEL,2018-04-26 20:20:00,2018-04-26 22:40:00
GOT,HEL,2018-04-27 13:00:00,2018-04-27 15:25:00
GOT,HEL,2018-04-27 17:05:00,2018-04-27 19:25:00
GOT,MUC,2018-04-11 06:00:00,2018-04-11 07:45:00
GOT,MUC,2018-04-12 19:00:00,2018-04-12 20:45:00
GOT,MUC,2018-04-13 12:05:00,2018-04-13 13:50:00
GOT,MUC,2018-04-13 19:00:00,2018-04-13 20:45:00
GOT,MUC,2018-04-18 06:00:00,2018-04-18 07:45:00
GOT,MUC,2018-04-27 06:00:00,2018-04-27 07:45:00
GOT,OSL,2018-04-27 07:15:00,2018-04-27 08:15:00
GOT,RIX,2018-04-03 14:00:00,2018-04-03 16:35:00
GOT,STN,2018-04-13 18:45:00,2018-04-13 19:50:00
GOT,VIE,2018-04-20 12:35:00,2018-04-20 14:30:00
GRO,FKB,2018-04-27 14:30:00,2018-04-27 16:20:00
GRO,HHN,2018-04-29 11:00:00,2018-04-29 12:55:00
